"scientific_name","full_name","AphiaID","common_name","flag","comment","quantity","use_method_cov","run_initiated","run_completed","run_time","models","num_presence","num_absence","run_name","observation_methods","method_predict_to","mean_TSS_ensemble","mean_TSS_all_submodels","metric_select_and_weight","metric_binary","short_name","output_repo","kept_algos","n_kept_algos"
"Acrochaetium.secundatum","Acrochaetium secundatum",144387,NA,"red","Swedish west coast missing in predictions.",181,FALSE,1,1,0.598573129110866,"RF, XGBOOST, GAM",181,8961,"run3_macrophytes",NA,NA,0.996205357142857,0.9148,"TSS","TSS","Acrochaetium.secundatum","macrophytes","RF,XGBOOST,GAM",3
"Aegagropila.linnaei","Aegagropila linnaei",664371,NA,"green","",4516,FALSE,1,1,1.17321991138988,"RF, XGBOOST, GAM",4516,24889,"run3_macrophytes",NA,NA,0.891486527431663,0.658733333333333,"TSS","TSS","Aegagropila.linnaei","macrophytes","RF,XGBOOST,GAM",3
"Agarophyton.vermiculophyllum","Agarophyton vermiculophyllum",236157,NA,"red","Swedish west coast missing in predictions. Low number of positive cases (presences) in model training data.",96,TRUE,1,1,0.571294334464603,"RF, XGBOOST, GAM",96,4755,"run3_macrophytes","DE,DK,EE,FI,PL,SE","DK",1,0.9246,"TSS","TSS","Agarophyton.vermiculophyl","macrophytes","RF,XGBOOST,GAM",3
"Aglaothamnion.tenuissimum","Aglaothamnion tenuissimum",144501,NA,"yellow","Southeast coast of Sweden underpredicted and/or southeast Baltic possibly overpredicted.",441,FALSE,1,1,0.778550806376669,"RF, XGBOOST, GAM",441,21154,"run3_macrophytes",NA,NA,0.981186480737414,0.946933333333333,"TSS","TSS","Aglaothamnion.tenuissimum","macrophytes","RF,XGBOOST,GAM",3
"Ahnfeltia.plicata","Ahnfeltia plicata",144422,"red seaweed","green","",368,FALSE,1,1,0.587038800319036,"RF, XGBOOST, GAM",368,16225,"run3_macrophytes",NA,NA,0.927702494482155,0.7632,"TSS","TSS","Ahnfeltia.plicata","macrophytes","RF,XGBOOST,GAM",3
"Alisma.wahlenbergii","Alisma wahlenbergii",715999,NA,"green","",443,FALSE,1,1,0.731508732239405,"RF, XGBOOST, GAM",443,15772,"run3_macrophytes",NA,NA,0.930976181485255,0.760466666666667,"TSS","TSS","Alisma.wahlenbergii","macrophytes","RF,XGBOOST,GAM",3
"Apoglossum.ruscifolium","Apoglossum ruscifolium",144737,NA,"yellow","Low number of positive cases (presences) in model training data.",125,FALSE,1,1,0.544053859114647,"RF, XGBOOST, GAM",125,5796,"run3_macrophytes",NA,NA,0.972562553925798,0.694533333333333,"TSS","TSS","Apoglossum.ruscifolium","macrophytes","RF,XGBOOST,GAM",3
"Ascophyllum.nodosum","Ascophyllum nodosum",145541,"egg wrack; knotted wrack; rockweed","green","",311,FALSE,1,1,0.75639613058832,"RF, XGBOOST, GAM",311,15402,"run3_macrophytes",NA,NA,0.974109761206535,0.885933333333333,"TSS","TSS","Ascophyllum.nodosum","macrophytes","RF,XGBOOST,GAM",3
"Asperococcus.bullosus","Asperococcus bullosus",145311,NA,"green","",192,FALSE,1,1,0.657315048045582,"RF, XGBOOST, GAM",192,9517,"run3_macrophytes",NA,NA,0.9955859169732,0.9322,"TSS","TSS","Asperococcus.bullosus","macrophytes","RF,XGBOOST,GAM",3
"Batrachospermum","Batrachospermum",494050,NA,"yellow","Low number of positive cases (presences) in model training data.",109,FALSE,1,1,0.531132698323992,"RF, XGBOOST, GAM",109,5406,"run3_macrophytes",NA,NA,0.966092002354722,0.8134,"TSS","TSS","Batrachospermum","macrophytes","RF,XGBOOST,GAM",3
"Battersia.arctica","Battersia arctica",624204,NA,"green","",2064,FALSE,1,1,1.37249986138609,"RF, XGBOOST, GAM",2064,27563,"run3_macrophytes",NA,NA,0.822473054005303,0.663533333333333,"TSS","TSS","Battersia.arctica","macrophytes","RF,XGBOOST,GAM",3
"Bolboschoenus.maritimus","Bolboschoenus maritimus",416203,"sea club-rush","green","",472,FALSE,1,1,0.808422597779168,"RF, XGBOOST, GAM",472,16168,"run3_macrophytes",NA,NA,0.716342320293688,0.432733333333333,"TSS","TSS","Bolboschoenus.maritimus","macrophytes","XGBOOST,GAM",2
"Bonnemaisonia.asparagoides","Bonnemaisonia asparagoides",144440,NA,"green","",408,FALSE,1,1,0.748879498574469,"RF, XGBOOST, GAM",408,20234,"run3_macrophytes",NA,NA,0.97250236549808,0.93,"TSS","TSS","Bonnemaisonia.asparagoide","macrophytes","RF,XGBOOST,GAM",3
"Bonnemaisonia.hamifera","Bonnemaisonia hamifera",144442,NA,"yellow","Underprediction at the Swedish west coast.",283,FALSE,1,1,0.750068424145381,"RF, XGBOOST, GAM",283,11998,"run3_macrophytes",NA,NA,0.949372807017544,0.742,"TSS","TSS","Bonnemaisonia.hamifera","macrophytes","RF,XGBOOST,GAM",3
"Bryopsis.hypnoides","Bryopsis hypnoides",144452,NA,"green","",467,FALSE,1,1,0.808876036405563,"RF, XGBOOST, GAM",467,22683,"run3_macrophytes",NA,NA,0.965757771821179,0.911533333333333,"TSS","TSS","Bryopsis.hypnoides","macrophytes","RF,XGBOOST,GAM",3
"Bryopsis.plumosa","Bryopsis plumosa",144457,"hen pen","green","",293,FALSE,1,1,0.683576173053847,"RF, XGBOOST, GAM",293,14442,"run3_macrophytes",NA,NA,0.985872576177285,0.907066666666667,"TSS","TSS","Bryopsis.plumosa","macrophytes","RF,XGBOOST,GAM",3
"Butomus.umbellatus","Butomus umbellatus",NA,NA,"yellow","Low number of positive cases (presences) in model training data.",107,FALSE,1,1,0.704083387785488,"RF, XGBOOST, GAM",107,5304,"run3_macrophytes",NA,NA,0.983788878416588,0.712866666666667,"TSS","TSS","Butomus.umbellatus","macrophytes","RF,XGBOOST,GAM",3
"Callithamnion.corymbosum","Callithamnion corymbosum",144526,NA,"yellow","Potential overprediction in southeast Baltic.",351,FALSE,1,1,0.774837196932899,"RF, XGBOOST, GAM",351,16497,"run3_macrophytes",NA,NA,0.942641493093145,0.703866666666667,"TSS","TSS","Callithamnion.corymbosum","macrophytes","RF,XGBOOST,GAM",3
"Callithamnion.tetragonum","Callithamnion tetragonum",144529,NA,"yellow","Low number of positive cases (presences) in model training data.",113,FALSE,1,1,0.570645980305142,"RF, XGBOOST, GAM",113,5598,"run3_macrophytes",NA,NA,0.990714285714286,0.8954,"TSS","TSS","Callithamnion.tetragonum","macrophytes","RF,XGBOOST,GAM",3
"Callitriche.hermaphroditica","Callitriche hermaphroditica",NA,NA,"green","",1829,FALSE,1,1,1.06951795306471,"RF, XGBOOST, GAM",1829,15284,"run3_macrophytes",NA,NA,0.704413412914193,0.5408,"TSS","TSS","Callitriche.hermaphroditi","macrophytes","RF,XGBOOST,GAM",3
"Callitriche.palustris","Callitriche palustris",NA,NA,"green","",690,FALSE,1,1,1.15602121551832,"RF, XGBOOST, GAM",690,29289,"run3_macrophytes",NA,NA,0.927183932786082,0.792533333333333,"TSS","TSS","Callitriche.palustris","macrophytes","RF,XGBOOST,GAM",3
"Caltha.palustris","Caltha palustris",NA,NA,"yellow","Should probably not occur in Denmark.",361,FALSE,1,1,1.01458924134572,"RF, XGBOOST, GAM",361,17775,"run3_macrophytes",NA,NA,0.888466947960619,0.689333333333333,"TSS","TSS","Caltha.palustris","macrophytes","RF,XGBOOST,GAM",3
"Ceramium.diaphanum","Ceramium diaphanum",144546,NA,"yellow","Potential overprediction in southeast Baltic. Low number of positive cases (presences) in model training data.",114,FALSE,1,1,0.58711296333207,"RF, XGBOOST, GAM",114,5539,"run3_macrophytes",NA,NA,0.988628158844765,0.924333333333333,"TSS","TSS","Ceramium.diaphanum","macrophytes","RF,XGBOOST,GAM",3
"Ceramium.tenuicorne","Ceramium tenuicorne",144569,NA,"green","",3730,FALSE,1,1,1.06433944722017,"RF, XGBOOST, GAM",3730,13174,"run3_macrophytes",NA,NA,0.793241424218222,0.552466666666667,"TSS","TSS","Ceramium.tenuicorne","macrophytes","RF,XGBOOST,GAM",3
"Ceramium.virgatum","Ceramium virgatum",178915,"red seaweed","green","",753,TRUE,1,1,1.19624215530025,"RF, XGBOOST, GAM",753,15598,"run3_macrophytes","DE,DK,EE,FI,LT,PL,SE","SE",0.897721599592461,0.712733333333333,"TSS","TSS","Ceramium.virgatum","macrophytes","RF,XGBOOST,GAM",3
"Ceratophyllum.demersum","Ceratophyllum demersum",416204,"ditchweed; hornwort; rigid hornwort","green","",1990,FALSE,1,1,1.12111286083857,"RF, XGBOOST, GAM",1990,16692,"run3_macrophytes",NA,NA,0.792122987616332,0.636533333333333,"TSS","TSS","Ceratophyllum.demersum","macrophytes","RF,XGBOOST,GAM",3
"Chaetomorpha.linum","Chaetomorpha linum",145027,NA,"green","",456,TRUE,1,1,0.997912998000781,"RF, XGBOOST, GAM",456,12938,"run3_macrophytes","DE,DK,EE,FI,LT,PL","DK",0.920896954668207,0.7604,"TSS","TSS","Chaetomorpha.linum","macrophytes","RF,XGBOOST,GAM",3
"Chaetomorpha.melagonium","Chaetomorpha melagonium",145029,NA,"green","",2012,FALSE,1,1,0.918239673376083,"RF, XGBOOST, GAM",2012,27862,"run3_macrophytes",NA,NA,0.971667148821578,0.952933333333333,"TSS","TSS","Chaetomorpha.melagonium","macrophytes","RF,XGBOOST,GAM",3
"Chaetopteris.plumosa","Chaetopteris plumosa",497297,NA,"red","Swedish west coast missing in predictions.",206,FALSE,1,1,0.742223632534345,"RF, XGBOOST, GAM",206,10089,"run3_macrophytes",NA,NA,0.935151925354734,0.784733333333333,"TSS","TSS","Chaetopteris.plumosa","macrophytes","RF,XGBOOST,GAM",3
"Chara.aspera","Chara aspera",399466,"rough stonewort","green","",3132,FALSE,1,1,1.27756409472889,"RF, XGBOOST, GAM",3132,13777,"run3_macrophytes",NA,NA,0.748633272064153,0.470533333333333,"TSS","TSS","Chara.aspera","macrophytes","RF,XGBOOST,GAM",3
"Chara.baltica","Chara baltica",399467,"Baltic stonewort","green","",797,FALSE,1,1,0.904865874714322,"RF, XGBOOST, GAM",797,16127,"run3_macrophytes",NA,NA,0.772510750329092,0.567333333333333,"TSS","TSS","Chara.baltica","macrophytes","XGBOOST,GAM,RF",3
"Chara.braunii","Chara braunii",NA,NA,"green","",210,FALSE,1,1,0.689573530819681,"RF, XGBOOST, GAM",210,10404,"run3_macrophytes",NA,NA,0.982883686872154,0.888133333333333,"TSS","TSS","Chara.braunii","macrophytes","RF,XGBOOST,GAM",3
"Chara.canescens","Chara canescens",399468,"bearded stonewort","green","",422,FALSE,1,1,0.806231799721718,"RF, XGBOOST, GAM",422,16556,"run3_macrophytes",NA,NA,0.791573542736333,0.461266666666667,"TSS","TSS","Chara.canescens","macrophytes","XGBOOST,GAM",2
"Chara.connivens","Chara connivens",394627,"convergent stonewort","green","",171,FALSE,1,1,0.651663700871997,"RF, XGBOOST, GAM",171,8484,"run3_macrophytes",NA,NA,0.993164407778433,0.8502,"TSS","TSS","Chara.connivens","macrophytes","RF,XGBOOST,GAM",3
"Chara.horrida","Chara horrida",399470,NA,"green","",280,FALSE,1,1,0.841210246417258,"RF, XGBOOST, GAM",280,12286,"run3_macrophytes",NA,NA,0.899145299145299,0.6472,"TSS","TSS","Chara.horrida","macrophytes","RF,XGBOOST,GAM",3
"Chara.tomentosa","Chara tomentosa",399472,"coral stonewort; mossy stonewort","green","",683,FALSE,1,1,0.895349916087257,"RF, XGBOOST, GAM",683,18121,"run3_macrophytes",NA,NA,0.832333107748828,0.612266666666667,"TSS","TSS","Chara.tomentosa","macrophytes","XGBOOST,GAM,RF",3
"Chara.virgata","Chara virgata",495196,"delicate stonewort","green","",229,FALSE,1,1,0.901970874733395,"RF, XGBOOST, GAM",229,11167,"run3_macrophytes",NA,NA,0.927144220097743,0.670666666666667,"TSS","TSS","Chara.virgata","macrophytes","RF,XGBOOST,GAM",3
"Chondrus.crispus","Chondrus crispus",145625,"carrageen; carragheen; Irish moss","green","",628,FALSE,1,1,0.801511904994647,"RF, XGBOOST, GAM",628,16220,"run3_macrophytes",NA,NA,0.955365705673967,0.8398,"TSS","TSS","Chondrus.crispus","macrophytes","RF,XGBOOST,GAM",3
"Chorda.filum","Chorda filum",145722,"mermaid’s tresses; selace or dead man's rope","green","",3896,FALSE,1,1,1.06200329946147,"RF, XGBOOST, GAM",3896,14811,"run3_macrophytes",NA,NA,0.795166330212646,0.557933333333333,"TSS","TSS","Chorda.filum","macrophytes","RF,XGBOOST,GAM",3
"Chordaria.flagelliformis","Chordaria flagelliformis",144910,NA,"green","",319,FALSE,1,1,0.764113431639141,"RF, XGBOOST, GAM",319,13172,"run3_macrophytes",NA,NA,0.950346431283219,0.6954,"TSS","TSS","Chordaria.flagelliformis","macrophytes","RF,XGBOOST,GAM",3
"Cicuta.virosa","Cicuta virosa",NA,NA,"green","",207,FALSE,1,1,0.817671703630024,"RF, XGBOOST, GAM",207,10268,"run3_macrophytes",NA,NA,0.921471489301066,0.667666666666667,"TSS","TSS","Cicuta.virosa","macrophytes","RF,XGBOOST,GAM",3
"Cladophora.rupestris","Cladophora rupestris",145064,"rock-weed","green","",1046,FALSE,1,1,1.06486657943991,"RF, XGBOOST, GAM",1046,17840,"run3_macrophytes",NA,NA,0.674272373248654,0.422066666666667,"TSS","TSS","Cladophora.rupestris","macrophytes","XGBOOST,GAM",2
"Cladophora.sericea","Cladophora sericea",145065,NA,"yellow","Potential overprediction in southeast Baltic.",261,FALSE,1,1,0.689818722208341,"RF, XGBOOST, GAM",261,12631,"run3_macrophytes",NA,NA,0.995249406175772,0.95,"TSS","TSS","Cladophora.sericea","macrophytes","RF,XGBOOST,GAM",3
"Coccotylus.Phyllophora","Coccotylus truncatus/Phyllophora pseudoceranoides",NA,NA,"green","",2042,FALSE,1,1,1.09656484941641,"RF, XGBOOST, GAM",2042,16844,"run3_macrophytes",NA,NA,0.726995704782358,0.5138,"TSS","TSS","Coccotylus.Phyllophora","macrophytes","XGBOOST,GAM,RF",3
"Codium.fragile","Codium fragile",145086,"felt-alga; forked felt alga; sponge seaweed","red","Swedish west coast missing in predictions.",159,FALSE,1,1,0.600162941681014,"RF, XGBOOST, GAM",159,7878,"run3_macrophytes",NA,NA,0.963832487309645,0.818933333333333,"TSS","TSS","Codium.fragile","macrophytes","RF,XGBOOST,GAM",3
"Colaconema.daviesii","Colaconema daviesii",164103,NA,"green","",172,FALSE,1,1,0.486134326656659,"RF, XGBOOST, GAM",172,8540,"run3_macrophytes",NA,NA,0.995316159250585,0.941533333333333,"TSS","TSS","Colaconema.daviesii","macrophytes","RF,XGBOOST,GAM",3
"Colaconema.nemalionis","Colaconema nemalionis",162875,NA,"yellow","Potential overprediction in southeast Baltic. Low number of positive cases (presences) in model training data.",119,FALSE,1,1,0.468171563082271,"RF, XGBOOST, GAM",119,5909,"run3_macrophytes",NA,NA,0.9917089678511,0.954333333333333,"TSS","TSS","Colaconema.nemalionis","macrophytes","RF,XGBOOST,GAM",3
"Colaconema.pectinatum","Colaconema pectinatum",1310072,NA,"yellow","Low number of positive cases (presences) in model training data.",128,FALSE,1,1,0.547089634670152,"RF, XGBOOST, GAM",128,6342,"run3_macrophytes",NA,NA,0.996056782334385,0.921333333333333,"TSS","TSS","Colaconema.pectinatum","macrophytes","RF,XGBOOST,GAM",3
"Corallina.officinalis","Corallina officinalis",145108,"coral meed; coral weed","green","",382,FALSE,1,1,0.765931742522452,"RF, XGBOOST, GAM",382,16166,"run3_macrophytes",NA,NA,0.966865547723314,0.824066666666667,"TSS","TSS","Corallina.officinalis","macrophytes","RF,XGBOOST,GAM",3
"Crassula.aquatica","Crassula aquatica",715996,NA,"green","",199,FALSE,1,1,0.76358683195379,"RF, XGBOOST, GAM",199,9856,"run3_macrophytes",NA,NA,0.938820395738204,0.729066666666667,"TSS","TSS","Crassula.aquatica","macrophytes","RF,XGBOOST,GAM",3
"Cruoria.pellita","Cruoria pellita",145612,NA,"green","",552,FALSE,1,1,0.809439511961407,"RF, XGBOOST, GAM",552,27291,"run3_macrophytes",NA,NA,0.987642493087711,0.954066666666667,"TSS","TSS","Cruoria.pellita","macrophytes","RF,XGBOOST,GAM",3
"Cystoclonium.purpureum","Cystoclonium purpureum",145615,NA,"green","",376,FALSE,1,1,0.769256454176373,"RF, XGBOOST, GAM",376,16235,"run3_macrophytes",NA,NA,0.956466892516169,0.7552,"TSS","TSS","Cystoclonium.purpureum","macrophytes","RF,XGBOOST,GAM",3
"Dasya.baillouviana","Dasya baillouviana",239192,NA,"yellow","Swedish west coast underpredicted.",417,FALSE,1,1,0.801227015256882,"RF, XGBOOST, GAM",417,20569,"run3_macrophytes",NA,NA,0.992902284880895,0.948733333333333,"TSS","TSS","Dasya.baillouviana","macrophytes","RF,XGBOOST,GAM",3
"Dasysiphonia.japonica","Dasysiphonia japonica",836896,NA,"yellow","Swedish west coast missing in predictions.",339,FALSE,1,1,0.738804669777552,"RF, XGBOOST, GAM",339,16830,"run3_macrophytes",NA,NA,0.980629827688651,0.910933333333333,"TSS","TSS","Dasysiphonia.japonica","macrophytes","RF,XGBOOST,GAM",3
"Delesseria.sanguinea","Delesseria sanguinea",144744,"sea beech","yellow","Potential overprediction in southeast Baltic.",505,FALSE,1,1,0.812721720867687,"RF, XGBOOST, GAM",505,16357,"run3_macrophytes",NA,NA,0.970777701432632,0.852066666666667,"TSS","TSS","Delesseria.sanguinea","macrophytes","RF,XGBOOST,GAM",3
"Derbesia.marina","Derbesia marina",144462,NA,"yellow","Low number of positive cases (presences) in model training data.",114,FALSE,1,1,0.541845487819778,"RF, XGBOOST, GAM",114,5598,"run3_macrophytes",NA,NA,0.944642857142857,0.593066666666667,"TSS","TSS","Derbesia.marina","macrophytes","RF,GAM,XGBOOST",3
"Desmarestia.aculeata","Desmarestia aculeata",145307,NA,"yellow","Underprediction at the Swedish west coast.",344,FALSE,1,1,0.754508942233192,"RF, XGBOOST, GAM",344,14110,"run3_macrophytes",NA,NA,0.941559588738586,0.702666666666667,"TSS","TSS","Desmarestia.aculeata","macrophytes","RF,XGBOOST,GAM",3
"Desmarestia.viridis","Desmarestia viridis",145310,NA,"yellow","Southeast coast of Sweden underpredicted.",688,FALSE,1,1,0.978162769145436,"RF, XGBOOST, GAM",688,29171,"run3_macrophytes",NA,NA,0.96368862192147,0.9262,"TSS","TSS","Desmarestia.viridis","macrophytes","RF,XGBOOST,GAM",3
"Dictyosiphon.chordaria","Dictyosiphon chordaria",145319,NA,"yellow","Low number of positive cases (presences) in model training data.",125,FALSE,1,1,0.705588681432936,"RF, XGBOOST, GAM",125,6200,"run3_macrophytes",NA,NA,0.920354838709677,0.625266666666667,"TSS","TSS","Dictyosiphon.chordaria","macrophytes","RF,XGBOOST,GAM",3
"Dictyosiphon.foeniculaceus","Dictyosiphon foeniculaceus",145322,NA,"green","",708,FALSE,1,1,1.31587494220999,"RF, XGBOOST, GAM",708,28966,"run3_macrophytes",NA,NA,0.780288984033669,0.5322,"TSS","TSS","Dictyosiphon.foeniculaceu","macrophytes","XGBOOST,GAM,RF",3
"Dilsea.carnosa","Dilsea carnosa",145222,"red rags","green","",240,FALSE,1,1,0.671463942196634,"RF, XGBOOST, GAM",240,10079,"run3_macrophytes",NA,NA,0.948412698412698,0.669266666666667,"TSS","TSS","Dilsea.carnosa","macrophytes","RF,XGBOOST,GAM",3
"Dumontia.contorta","Dumontia contorta",145228,NA,"green","",221,FALSE,1,1,0.667235393325488,"RF, XGBOOST, GAM",221,10625,"run3_macrophytes",NA,NA,0.991905882352941,0.947333333333333,"TSS","TSS","Dumontia.contorta","macrophytes","RF,XGBOOST,GAM",3
"Ectocarpus.Pylaiella","Ectocarpus siliculosus/Pylaiella littoralis",NA,NA,"green","",4281,FALSE,1,1,1.25716149416235,"RF, XGBOOST, GAM",4281,25254,"run3_macrophytes",NA,NA,0.7542483953395,0.587,"TSS","TSS","Ectocarpus.Pylaiella","macrophytes","RF,XGBOOST,GAM",3
"Elachista.fucicola","Elachista fucicola",144937,NA,"green","",772,FALSE,1,1,1.30701160417663,"RF, XGBOOST, GAM",772,28919,"run3_macrophytes",NA,NA,0.789223293995078,0.5986,"TSS","TSS","Elachista.fucicola","macrophytes","RF,XGBOOST,GAM",3
"Elatine.hydropiper","Elatine hydropiper",715988,"eight-stamened waterwort","green","",376,FALSE,1,1,0.740474342240228,"RF, XGBOOST, GAM",376,16630,"run3_macrophytes",NA,NA,0.800320705552215,0.5482,"TSS","TSS","Elatine.hydropiper","macrophytes","XGBOOST,GAM",2
"Eleocharis.acicularis","Eleocharis acicularis",NA,NA,"green","",1040,FALSE,1,1,0.894746769401762,"RF, XGBOOST, GAM",1040,15861,"run3_macrophytes",NA,NA,0.807849936948298,0.635,"TSS","TSS","Eleocharis.acicularis","macrophytes","RF,XGBOOST,GAM",3
"Eleocharis.mamillata","Eleocharis mamillata",NA,NA,"green","",176,FALSE,1,1,0.694296766122182,"RF, XGBOOST, GAM",176,8729,"run3_macrophytes",NA,NA,0.918991981672394,0.721466666666667,"TSS","TSS","Eleocharis.mamillata","macrophytes","RF,XGBOOST,GAM",3
"Eleocharis.palustris","Eleocharis palustris",NA,NA,"green","",554,FALSE,1,1,1.13700340807438,"RF, XGBOOST, GAM",554,26988,"run3_macrophytes",NA,NA,0.855340816919179,0.665866666666667,"TSS","TSS","Eleocharis.palustris","macrophytes","RF,XGBOOST,GAM",3
"Eleocharis.parvula","Eleocharis parvula",715995,"dwarf spike-rush","green","",587,FALSE,1,1,1.19367524948385,"RF, XGBOOST, GAM",587,28713,"run3_macrophytes",NA,NA,0.895253530496435,0.680733333333333,"TSS","TSS","Eleocharis.parvula","macrophytes","RF,XGBOOST,GAM",3
"Eleocharis.uniglumis","Eleocharis uniglumis",577518,"onescale spikerush; saltmarsh spikerush","green","",636,FALSE,1,1,1.27546343055036,"RF, XGBOOST, GAM",636,29120,"run3_macrophytes",NA,NA,0.862204183611664,0.587933333333333,"TSS","TSS","Eleocharis.uniglumis","macrophytes","RF,XGBOOST,GAM",3
"Elodea.canadensis","Elodea canadensis",NA,NA,"green","",428,FALSE,1,1,1.03514396720462,"RF, XGBOOST, GAM",428,16887,"run3_macrophytes",NA,NA,0.872201141786779,0.6174,"TSS","TSS","Elodea.canadensis","macrophytes","RF,XGBOOST,GAM",3
"Elodea.nuttallii","Elodea nuttallii",NA,NA,"yellow","Low number of positive cases (presences) in model training data.",125,TRUE,1,1,0.712022318111526,"RF, XGBOOST, GAM",125,5614,"run3_macrophytes","DE,DK,EE,FI,LT,PL,SE","SE",0.986286731967943,0.836133333333333,"TSS","TSS","Elodea.nuttallii","macrophytes","RF,XGBOOST,GAM",3
"Epicladia.phillipsii","Epicladia phillipsii",146009,NA,"red","Swedish west coast missing in predictions. Low number of positive cases (presences) in model training data.",106,FALSE,1,1,0.512613180279732,"RF, XGBOOST, GAM",106,5253,"run3_macrophytes",NA,NA,0.994671741198858,0.9454,"TSS","TSS","Epicladia.phillipsii","macrophytes","RF,XGBOOST,GAM",3
"Equisetum.fluviatile","Equisetum fluviatile",NA,NA,"green","",491,FALSE,1,1,0.998547676934136,"RF, XGBOOST, GAM",491,24266,"run3_macrophytes",NA,NA,0.962246790329567,0.8578,"TSS","TSS","Equisetum.fluviatile","macrophytes","RF,XGBOOST,GAM",3
"Erythrodermis.traillii","Erythrodermis traillii",145655,NA,"yellow","Prediction does not extend to Swedish west coast.",236,FALSE,1,1,0.657067701088058,"RF, XGBOOST, GAM",236,11704,"run3_macrophytes",NA,NA,0.995642887654848,0.9366,"TSS","TSS","Erythrodermis.traillii","macrophytes","RF,XGBOOST,GAM",3
"Erythrotrichia.carnea","Erythrotrichia carnea",145490,NA,"green","",184,FALSE,1,1,0.53526924027337,"RF, XGBOOST, GAM",184,9120,"run3_macrophytes",NA,NA,0.98234649122807,0.911466666666667,"TSS","TSS","Erythrotrichia.carnea","macrophytes","RF,XGBOOST,GAM",3
"Eudesme.virescens","Eudesme virescens",144918,NA,"green","",398,TRUE,1,1,1.00388304531574,"RF, XGBOOST, GAM",398,16998,"run3_macrophytes","DE,DK,EE,FI,LT,PL,SE","FI",0.832558823529412,0.467533333333333,"TSS","TSS","Eudesme.virescens","macrophytes","XGBOOST,GAM",2
"Fissidens.fontanus","Fissidens fontanus",NA,NA,"green","",538,FALSE,1,1,0.931805691917737,"RF, XGBOOST, GAM",538,25555,"run3_macrophytes",NA,NA,0.949836952977239,0.87,"TSS","TSS","Fissidens.fontanus","macrophytes","RF,XGBOOST,GAM",3
"Fontinalis.antipyretica","Fontinalis antipyretica",NA,NA,"green","",688,FALSE,1,1,0.851237546073066,"RF, XGBOOST, GAM",688,12653,"run3_macrophytes",NA,NA,0.787207897434136,0.503733333333333,"TSS","TSS","Fontinalis.antipyretica","macrophytes","XGBOOST,GAM,RF",3
"Fontinalis.dalecarlica","Fontinalis dalecarlica",NA,NA,"green","",669,FALSE,1,1,1.04852906697326,"RF, XGBOOST, GAM",669,28089,"run3_macrophytes",NA,NA,0.961044722985287,0.805866666666667,"TSS","TSS","Fontinalis.dalecarlica","macrophytes","RF,XGBOOST,GAM",3
"Fontinalis.hypnoides","Fontinalis hypnoides",NA,NA,"yellow","Low number of positive cases (presences) in model training data.",102,FALSE,1,1,0.664002589450942,"RF, XGBOOST, GAM",102,5056,"run3_macrophytes",NA,NA,0.957448071216617,0.721266666666667,"TSS","TSS","Fontinalis.hypnoides","macrophytes","RF,XGBOOST,GAM",3
"Fucus.serratus","Fucus serratus",145546,"serrated wrack; toothed wrack","green","",1114,FALSE,1,1,0.949403471946716,"RF, XGBOOST, GAM",1114,17648,"run3_macrophytes",NA,NA,0.919658024111079,0.779333333333333,"TSS","TSS","Fucus.serratus","macrophytes","RF,XGBOOST,GAM",3
"Fucus.vesiculosus.radicans","Fucus vesiculosus/Fucus radicans",NA,NA,"green","",5293,TRUE,1,1,1.34171475946903,"RF, XGBOOST, GAM",5293,13286,"run3_macrophytes","DE,DK,EE,FI,LT,PL,SE","SE",0.808906578130425,0.548933333333333,"TSS","TSS","Fucus.vesiculosus.radican","macrophytes","RF,XGBOOST,GAM",3
"Furcellaria.lumbricalis","Furcellaria lumbricalis",145620,"red seaweed","green","",3822,FALSE,1,1,1.10301825198862,"RF, XGBOOST, GAM",3822,15005,"run3_macrophytes",NA,NA,0.792663527515261,0.5594,"TSS","TSS","Furcellaria.lumbricalis","macrophytes","RF,XGBOOST,GAM",3
"Gaillona.hookeri","Gaillona hookeri",1311368,NA,"red","Swedish west coast missing in predictions.",169,FALSE,1,1,0.603808840513229,"RF, XGBOOST, GAM",169,8370,"run3_macrophytes",NA,NA,0.996057347670251,0.956933333333333,"TSS","TSS","Gaillona.hookeri","macrophytes","RF,XGBOOST,GAM",3
"Gaillona.rosea","Gaillona rosea",1311384,NA,"green","",525,FALSE,1,1,0.867043001386854,"RF, XGBOOST, GAM",525,15942,"run3_macrophytes",NA,NA,0.777032921073072,0.427733333333333,"TSS","TSS","Gaillona.rosea","macrophytes","XGBOOST,GAM",2
"Grania.efflorescens","Grania efflorescens",495087,NA,"red","Swedish west coast missing in predictions and potential overprediction in southeast Baltic. Low number of positive cases (presences) in model training data.",124,FALSE,1,1,0.585897432764371,"RF, XGBOOST, GAM",124,6140,"run3_macrophytes",NA,NA,0.992833876221498,0.903933333333333,"TSS","TSS","Grania.efflorescens","macrophytes","RF,XGBOOST,GAM",3
"Haemescharia.hennedyi","Haemescharia hennedyi",145627,NA,"red","Swedish west coast missing in predictions.",156,FALSE,1,1,0.519619597792625,"RF, XGBOOST, GAM",156,7725,"run3_macrophytes",NA,NA,0.998705501618123,0.935066666666667,"TSS","TSS","Haemescharia.hennedyi","macrophytes","RF,XGBOOST,GAM",3
